action_id,queue_rank,required_benchmark_id,required_target_id,scope,field_name,evidence_class,action_status,source_status,source_path,expected_filename,dropzone_folder,patch_preview_csv,quality_status,quality_blocker,verify_command,next_action
strict_blind_evidence_181,31,hist_REQUIRED_COMPLEX_006,REQUIRED_COMPLEX_006,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/prediction/replacement_prediction.pdb
strict_blind_evidence_182,31,hist_REQUIRED_COMPLEX_006,REQUIRED_COMPLEX_006,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/native/replacement_native.pdb
strict_blind_evidence_183,31,hist_REQUIRED_COMPLEX_006,REQUIRED_COMPLEX_006,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/authority/native_authority.md
strict_blind_evidence_184,31,hist_REQUIRED_COMPLEX_006,REQUIRED_COMPLEX_006,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/no_leak/no_leak_evidence.md
strict_blind_evidence_185,31,hist_REQUIRED_COMPLEX_006,REQUIRED_COMPLEX_006,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/ablation/ablation_manifest.json
strict_blind_evidence_186,31,hist_REQUIRED_COMPLEX_006,REQUIRED_COMPLEX_006,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/31_hist_required_complex_006/calibration/calibration_values.json
strict_blind_evidence_187,32,hist_REQUIRED_COMPLEX_007,REQUIRED_COMPLEX_007,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/prediction/replacement_prediction.pdb
strict_blind_evidence_188,32,hist_REQUIRED_COMPLEX_007,REQUIRED_COMPLEX_007,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/native/replacement_native.pdb
strict_blind_evidence_189,32,hist_REQUIRED_COMPLEX_007,REQUIRED_COMPLEX_007,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/authority/native_authority.md
strict_blind_evidence_190,32,hist_REQUIRED_COMPLEX_007,REQUIRED_COMPLEX_007,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/no_leak/no_leak_evidence.md
strict_blind_evidence_191,32,hist_REQUIRED_COMPLEX_007,REQUIRED_COMPLEX_007,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/ablation/ablation_manifest.json
strict_blind_evidence_192,32,hist_REQUIRED_COMPLEX_007,REQUIRED_COMPLEX_007,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/32_hist_required_complex_007/calibration/calibration_values.json
strict_blind_evidence_193,33,hist_REQUIRED_COMPLEX_008,REQUIRED_COMPLEX_008,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/prediction/replacement_prediction.pdb
strict_blind_evidence_194,33,hist_REQUIRED_COMPLEX_008,REQUIRED_COMPLEX_008,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/native/replacement_native.pdb
strict_blind_evidence_195,33,hist_REQUIRED_COMPLEX_008,REQUIRED_COMPLEX_008,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/authority/native_authority.md
strict_blind_evidence_196,33,hist_REQUIRED_COMPLEX_008,REQUIRED_COMPLEX_008,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/no_leak/no_leak_evidence.md
strict_blind_evidence_197,33,hist_REQUIRED_COMPLEX_008,REQUIRED_COMPLEX_008,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/ablation/ablation_manifest.json
strict_blind_evidence_198,33,hist_REQUIRED_COMPLEX_008,REQUIRED_COMPLEX_008,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/33_hist_required_complex_008/calibration/calibration_values.json
strict_blind_evidence_199,34,hist_REQUIRED_COMPLEX_009,REQUIRED_COMPLEX_009,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/prediction/replacement_prediction.pdb
strict_blind_evidence_200,34,hist_REQUIRED_COMPLEX_009,REQUIRED_COMPLEX_009,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/native/replacement_native.pdb
strict_blind_evidence_201,34,hist_REQUIRED_COMPLEX_009,REQUIRED_COMPLEX_009,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/authority/native_authority.md
strict_blind_evidence_202,34,hist_REQUIRED_COMPLEX_009,REQUIRED_COMPLEX_009,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/no_leak/no_leak_evidence.md
strict_blind_evidence_203,34,hist_REQUIRED_COMPLEX_009,REQUIRED_COMPLEX_009,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/ablation/ablation_manifest.json
strict_blind_evidence_204,34,hist_REQUIRED_COMPLEX_009,REQUIRED_COMPLEX_009,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/34_hist_required_complex_009/calibration/calibration_values.json
strict_blind_evidence_205,35,hist_REQUIRED_COMPLEX_010,REQUIRED_COMPLEX_010,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/prediction/replacement_prediction.pdb
strict_blind_evidence_206,35,hist_REQUIRED_COMPLEX_010,REQUIRED_COMPLEX_010,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/native/replacement_native.pdb
strict_blind_evidence_207,35,hist_REQUIRED_COMPLEX_010,REQUIRED_COMPLEX_010,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/authority/native_authority.md
strict_blind_evidence_208,35,hist_REQUIRED_COMPLEX_010,REQUIRED_COMPLEX_010,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/no_leak/no_leak_evidence.md
strict_blind_evidence_209,35,hist_REQUIRED_COMPLEX_010,REQUIRED_COMPLEX_010,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/ablation/ablation_manifest.json
strict_blind_evidence_210,35,hist_REQUIRED_COMPLEX_010,REQUIRED_COMPLEX_010,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/35_hist_required_complex_010/calibration/calibration_values.json
strict_blind_evidence_211,36,hist_REQUIRED_COMPLEX_011,REQUIRED_COMPLEX_011,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/prediction/replacement_prediction.pdb
strict_blind_evidence_212,36,hist_REQUIRED_COMPLEX_011,REQUIRED_COMPLEX_011,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/native/replacement_native.pdb
strict_blind_evidence_213,36,hist_REQUIRED_COMPLEX_011,REQUIRED_COMPLEX_011,complex,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/authority/native_authority.md
strict_blind_evidence_214,36,hist_REQUIRED_COMPLEX_011,REQUIRED_COMPLEX_011,complex,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/no_leak/no_leak_evidence.md
strict_blind_evidence_215,36,hist_REQUIRED_COMPLEX_011,REQUIRED_COMPLEX_011,complex,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/ablation/ablation_manifest.json
strict_blind_evidence_216,36,hist_REQUIRED_COMPLEX_011,REQUIRED_COMPLEX_011,complex,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/36_hist_required_complex_011/calibration/calibration_values.json
strict_blind_evidence_217,37,hist_REQUIRED_COMPLEX_012,REQUIRED_COMPLEX_012,complex,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/37_hist_required_complex_012/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/37_hist_required_complex_012,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/37_hist_required_complex_012/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/37_hist_required_complex_012/prediction/replacement_prediction.pdb
strict_blind_evidence_218,37,hist_REQUIRED_COMPLEX_012,REQUIRED_COMPLEX_012,complex,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/37_hist_required_complex_012/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/37_hist_required_complex_012,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/37_hist_required_complex_012/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/37_hist_required_complex_012/native/replacement_native.pdb
