review_id,review_status,candidate_path,source_root,target_label,mapped_target_id,request_id,candidate_scope,prediction_date_from_path,native_release_date,prediction_before_native,chronology_days,atom_count,source_request_current_prediction_pdb,current_native_pdb,native_authority_ref,blockers,next_action
internal_like_source_review_131,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-r6/internal_post_villin_hp35_sample000_step00240.pdb,data/internal_structures,villin_hp35,HIST_VILLIN_HP35,source_request_009,monomer,2026-02-22,2005-02-03,false,-7689,35,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_villin_hp35_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/09_hist_villin_hp35/native_candidate_1YRF.pdb,rcsb:1YRF;doi:10.2210/pdb1yrf/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_132,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-r6/internal_post_ww_domain_fip35_sample000_step00240.pdb,data/internal_structures,ww_domain_fip35,HIST_WW_DOMAIN_FIP35,source_request_010,monomer,2026-02-22,2005-11-15,false,-7404,35,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ww_domain_fip35_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/10_hist_ww_domain_fip35/native_candidate_2F21.pdb,rcsb:2F21;doi:10.2210/pdb2f21/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_133,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-r7-smoke-link/internal_post_chignolin_sample000_step00060.pdb,data/internal_structures,chignolin,HIST_CHIGNOLIN,source_request_002,monomer,2026-02-22,2003-03-13,false,-8382,10,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/02_hist_chignolin/native_candidate_1UAO.pdb,rcsb:1UAO;doi:10.2210/pdb1uao/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_134,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-r8-stage2fix/internal_post_chignolin_sample000_step00060.pdb,data/internal_structures,chignolin,HIST_CHIGNOLIN,source_request_002,monomer,2026-02-22,2003-03-13,false,-8382,10,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/02_hist_chignolin/native_candidate_1UAO.pdb,rcsb:1UAO;doi:10.2210/pdb1uao/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_135,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-r9-tailthreshold-default/internal_post_chignolin_sample000_step00060.pdb,data/internal_structures,chignolin,HIST_CHIGNOLIN,source_request_002,monomer,2026-02-22,2003-03-13,false,-8382,10,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/02_hist_chignolin/native_candidate_1UAO.pdb,rcsb:1UAO;doi:10.2210/pdb1uao/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_136,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_bba5_sample000_step00240.pdb,data/internal_structures,bba5,HIST_BBA5,source_request_001,monomer,2026-02-22,2004-05-13,false,-7955,23,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_bba5_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/01_hist_bba5/native_candidate_1T8J.pdb,rcsb:1T8J;doi:10.2210/pdb1t8j/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_137,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_chignolin_sample000_step00240.pdb,data/internal_structures,chignolin,HIST_CHIGNOLIN,source_request_002,monomer,2026-02-22,2003-03-13,false,-8382,10,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/02_hist_chignolin/native_candidate_1UAO.pdb,rcsb:1UAO;doi:10.2210/pdb1uao/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_138,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_crambin_sample000_step00240.pdb,data/internal_structures,crambin,HIST_CRAMBIN,source_request_003,monomer,2026-02-22,1981-04-30,false,-16369,46,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_crambin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/03_hist_crambin/native_candidate_1CRN.pdb,rcsb:1CRN;doi:10.2210/pdb1crn/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_139,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_fsd_1_sample000_step00240.pdb,data/internal_structures,fsd_1,HIST_FSD_1,source_request_004,monomer,2026-02-22,1997-06-09,false,-10485,28,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_fsd_1_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/04_hist_fsd_1/native_candidate_1FSD.pdb,rcsb:1FSD;doi:10.2210/pdb1fsd/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_140,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_gb1_mini_sample000_step00240.pdb,data/internal_structures,gb1_mini,HIST_GB1_MINI,source_request_005,monomer,2026-02-22,1991-05-15,false,-12702,56,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_gb1_mini_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/05_hist_gb1_mini/native_candidate_2GB1.pdb,rcsb:2GB1;doi:10.2210/pdb2gb1/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_141,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_protein_a_bdomain_sample000_step00240.pdb,data/internal_structures,protein_a_bdomain,HIST_PROTEIN_A_BDOMAIN,source_request_006,monomer,2026-02-22,1996-06-28,false,-10831,60,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_protein_a_bdomain_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/06_hist_protein_a_bdomain/native_candidate_1BDD.pdb,rcsb:1BDD;doi:10.2210/pdb1bdd/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_142,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_trp_cage_sample000_step00240.pdb,data/internal_structures,trp_cage,HIST_TRP_CAGE,source_request_007,monomer,2026-02-22,2002-02-25,false,-8763,20,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_trp_cage_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/07_hist_trp_cage/native_candidate_1L2Y.pdb,rcsb:1L2Y;doi:10.2210/pdb1l2y/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_143,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_ubiquitin_mini_sample000_step00240.pdb,data/internal_structures,ubiquitin_mini,HIST_UBIQUITIN_MINI,source_request_008,monomer,2026-02-22,1987-01-02,false,-14296,76,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ubiquitin_mini_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/08_hist_ubiquitin_mini/native_candidate_1UBQ.pdb,rcsb:1UBQ;doi:10.2210/pdb1ubq/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_144,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_villin_hp35_sample000_step00240.pdb,data/internal_structures,villin_hp35,HIST_VILLIN_HP35,source_request_009,monomer,2026-02-22,2005-02-03,false,-7689,35,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_villin_hp35_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/09_hist_villin_hp35/native_candidate_1YRF.pdb,rcsb:1YRF;doi:10.2210/pdb1yrf/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_145,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full2/internal_post_ww_domain_fip35_sample000_step00240.pdb,data/internal_structures,ww_domain_fip35,HIST_WW_DOMAIN_FIP35,source_request_010,monomer,2026-02-22,2005-11-15,false,-7404,35,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ww_domain_fip35_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/10_hist_ww_domain_fip35/native_candidate_2F21.pdb,rcsb:2F21;doi:10.2210/pdb2f21/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_146,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_bba5_sample000_step00240.pdb,data/internal_structures,bba5,HIST_BBA5,source_request_001,monomer,2026-02-22,2004-05-13,false,-7955,23,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_bba5_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/01_hist_bba5/native_candidate_1T8J.pdb,rcsb:1T8J;doi:10.2210/pdb1t8j/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_147,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_chignolin_sample000_step00240.pdb,data/internal_structures,chignolin,HIST_CHIGNOLIN,source_request_002,monomer,2026-02-22,2003-03-13,false,-8382,10,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/02_hist_chignolin/native_candidate_1UAO.pdb,rcsb:1UAO;doi:10.2210/pdb1uao/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_148,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_crambin_sample000_step00240.pdb,data/internal_structures,crambin,HIST_CRAMBIN,source_request_003,monomer,2026-02-22,1981-04-30,false,-16369,46,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_crambin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/03_hist_crambin/native_candidate_1CRN.pdb,rcsb:1CRN;doi:10.2210/pdb1crn/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_149,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_fsd_1_sample000_step00240.pdb,data/internal_structures,fsd_1,HIST_FSD_1,source_request_004,monomer,2026-02-22,1997-06-09,false,-10485,28,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_fsd_1_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/04_hist_fsd_1/native_candidate_1FSD.pdb,rcsb:1FSD;doi:10.2210/pdb1fsd/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_150,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_gb1_mini_sample000_step00240.pdb,data/internal_structures,gb1_mini,HIST_GB1_MINI,source_request_005,monomer,2026-02-22,1991-05-15,false,-12702,56,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_gb1_mini_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/05_hist_gb1_mini/native_candidate_2GB1.pdb,rcsb:2GB1;doi:10.2210/pdb2gb1/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_151,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_protein_a_bdomain_sample000_step00240.pdb,data/internal_structures,protein_a_bdomain,HIST_PROTEIN_A_BDOMAIN,source_request_006,monomer,2026-02-22,1996-06-28,false,-10831,60,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_protein_a_bdomain_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/06_hist_protein_a_bdomain/native_candidate_1BDD.pdb,rcsb:1BDD;doi:10.2210/pdb1bdd/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_152,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_trp_cage_sample000_step00240.pdb,data/internal_structures,trp_cage,HIST_TRP_CAGE,source_request_007,monomer,2026-02-22,2002-02-25,false,-8763,20,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_trp_cage_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/07_hist_trp_cage/native_candidate_1L2Y.pdb,rcsb:1L2Y;doi:10.2210/pdb1l2y/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_153,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_ubiquitin_mini_sample000_step00240.pdb,data/internal_structures,ubiquitin_mini,HIST_UBIQUITIN_MINI,source_request_008,monomer,2026-02-22,1987-01-02,false,-14296,76,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ubiquitin_mini_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/08_hist_ubiquitin_mini/native_candidate_1UBQ.pdb,rcsb:1UBQ;doi:10.2210/pdb1ubq/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_154,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_villin_hp35_sample000_step00240.pdb,data/internal_structures,villin_hp35,HIST_VILLIN_HP35,source_request_009,monomer,2026-02-22,2005-02-03,false,-7689,35,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_villin_hp35_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/09_hist_villin_hp35/native_candidate_1YRF.pdb,rcsb:1YRF;doi:10.2210/pdb1yrf/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_155,blocked_post_native_internal_candidate,data/internal_structures/nightly/2026-02-22-rmode-full3-fast128/internal_post_ww_domain_fip35_sample000_step00240.pdb,data/internal_structures,ww_domain_fip35,HIST_WW_DOMAIN_FIP35,source_request_010,monomer,2026-02-22,2005-11-15,false,-7404,35,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ww_domain_fip35_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/10_hist_ww_domain_fip35/native_candidate_2F21.pdb,rcsb:2F21;doi:10.2210/pdb2f21/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_156,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_bba5_sample000_step00020.pdb,data/internal_structures_refined,bba5,HIST_BBA5,source_request_001,monomer,2026-02-19,2004-05-13,false,-7952,92,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_bba5_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/01_hist_bba5/native_candidate_1T8J.pdb,rcsb:1T8J;doi:10.2210/pdb1t8j/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_157,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00010.pdb,data/internal_structures_refined,chignolin,HIST_CHIGNOLIN,source_request_002,monomer,2026-02-19,2003-03-13,false,-8379,40,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/02_hist_chignolin/native_candidate_1UAO.pdb,rcsb:1UAO;doi:10.2210/pdb1uao/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_158,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00020.pdb,data/internal_structures_refined,chignolin,HIST_CHIGNOLIN,source_request_002,monomer,2026-02-19,2003-03-13,false,-8379,40,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_chignolin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/02_hist_chignolin/native_candidate_1UAO.pdb,rcsb:1UAO;doi:10.2210/pdb1uao/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_159,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_crambin_sample000_step00020.pdb,data/internal_structures_refined,crambin,HIST_CRAMBIN,source_request_003,monomer,2026-02-19,1981-04-30,false,-16366,184,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_crambin_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/03_hist_crambin/native_candidate_1CRN.pdb,rcsb:1CRN;doi:10.2210/pdb1crn/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_160,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_fsd_1_sample000_step00020.pdb,data/internal_structures_refined,fsd_1,HIST_FSD_1,source_request_004,monomer,2026-02-19,1997-06-09,false,-10482,112,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_fsd_1_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/04_hist_fsd_1/native_candidate_1FSD.pdb,rcsb:1FSD;doi:10.2210/pdb1fsd/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_161,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_gb1_mini_sample000_step00020.pdb,data/internal_structures_refined,gb1_mini,HIST_GB1_MINI,source_request_005,monomer,2026-02-19,1991-05-15,false,-12699,224,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_gb1_mini_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/05_hist_gb1_mini/native_candidate_2GB1.pdb,rcsb:2GB1;doi:10.2210/pdb2gb1/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_162,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_protein_a_bdomain_sample000_step00020.pdb,data/internal_structures_refined,protein_a_bdomain,HIST_PROTEIN_A_BDOMAIN,source_request_006,monomer,2026-02-19,1996-06-28,false,-10828,240,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_protein_a_bdomain_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/06_hist_protein_a_bdomain/native_candidate_1BDD.pdb,rcsb:1BDD;doi:10.2210/pdb1bdd/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_163,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_trp_cage_sample000_step00020.pdb,data/internal_structures_refined,trp_cage,HIST_TRP_CAGE,source_request_007,monomer,2026-02-19,2002-02-25,false,-8760,80,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_trp_cage_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/07_hist_trp_cage/native_candidate_1L2Y.pdb,rcsb:1L2Y;doi:10.2210/pdb1l2y/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_164,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ubiquitin_mini_sample000_step00020.pdb,data/internal_structures_refined,ubiquitin_mini,HIST_UBIQUITIN_MINI,source_request_008,monomer,2026-02-19,1987-01-02,false,-14293,304,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ubiquitin_mini_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/08_hist_ubiquitin_mini/native_candidate_1UBQ.pdb,rcsb:1UBQ;doi:10.2210/pdb1ubq/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_165,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_villin_hp35_sample000_step00020.pdb,data/internal_structures_refined,villin_hp35,HIST_VILLIN_HP35,source_request_009,monomer,2026-02-19,2005-02-03,false,-7686,140,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_villin_hp35_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/09_hist_villin_hp35/native_candidate_1YRF.pdb,rcsb:1YRF;doi:10.2210/pdb1yrf/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
internal_like_source_review_166,blocked_post_native_internal_candidate,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ww_domain_fip35_sample000_step00020.pdb,data/internal_structures_refined,ww_domain_fip35,HIST_WW_DOMAIN_FIP35,source_request_010,monomer,2026-02-19,2005-11-15,false,-7401,140,data/internal_structures_refined/nightly/2026-02-19-ops-full-dashboard-r1/visual_post_internal_post_ww_domain_fip35_sample000_step00020.pdb,casp17/historical_seed_native_replacement_candidates/10_hist_ww_domain_fip35/native_candidate_2F21.pdb,rcsb:2F21;doi:10.2210/pdb2f21/pdb,prediction_not_before_native,do not use this internal-like file for strict-blind proof; attach a pre-native replacement source
